title;description;company;job-type;application-url;post-date;expiry-date;location
Senior Regional Marketing Manager, Synthetic Biology, CRISPR, and PCR - EMEA;"IDT is the leading manufacturer of custom oligonucleotides and proprietary technologies for genomics applications. Our work is complex and cutting-edge, and our team members are curious, creative thinkers who understand that good data drives smart decisions. At IDT, we realize that although science may be uniform, people are unique. We promote a culture where engaged people are motivated and have opportunities to achieve their full potential, as part of one global team.

IDT is proud to work alongside a community of nine fellow Danaher Life Sciences companies. Together, we’re pioneering the future of science and medicine, developing products that enable researchers in the fight to save lives.

As a Senior Regional Marketing Manager for IDT’s global marketing organization, you are responsible for understanding IDT market segments, customer workflows and customer needs across the assigned region and use this knowledge to develop and execute regionalized marketing campaigns and product launches that drive IDT awareness and revenue.

Essential Functions
• Possess a strong understanding of synthetic biology, CRISPR, and PCR customer workflows and customer needs across the assigned region through direct customer contact, primary and secondary research.
• Work with IDT Product Marketing and Product Management, as well as with global Sales and Commercial Marketing Managers, to develop accurate marketing personas, effective regional-specific customer segmentation strategies, insightful buyer journeys, and useful value propositions and key messages.
• Convert this customer and market insight into regional marketing strategies that drive successful lead generation and product launch campaigns.
• Collaborate with localization vendors, content writers, branding and public relations, collateral design, and search engine optimization experts to ensure that regional campaign tactics match market segment needs.
• Partner with commercial marketing, digital marketing, marketing automation, and web development experts to ensure that marketing campaigns are executed well and in a timely fashion.
• Work with IDT leadership to support joint regional business activities and partnerships with key customers and industry groups across the Americas.
• Monitor the success of regional marketing campaigns by using advanced digital tagging and metrics to ensure that key performance indicators are met, and campaigns demonstrate a positive return on investment.

Job Qualifications
• Bachelors (4-year) degree required.
• MBA preferred.
• 7+ years demonstrated prior success in genomics-related commercial marketing roles required.
• Synthetic Biology and CRISPR marketing experience strongly preferred.
• Must live in assigned region.
• Strong results-focused mentality.
• Strong communication and presentation skills required, with the ability to multitask and prioritize large projects.
• Superb negotiation and influencing skills a must.
• Statistical analysis very helpful.
• Strong analytical and troubleshooting skills required.
• Strong people management skills required; with proven ability to influence, work, collaborate, and communicate with regional Sales teams.

What do we offer

An upbeat, open minded, international and dynamic environment is where we wish to welcome you. A close follow up and extensive training is how we wish to guide you. As a growing international company, we reward our associates with an attractive compensation and benefits package of which the details are outlined below.
• Competitive salary
• Contract of indefinite duration
• Group insurance (including pension plan, guaranteed income …)
• Bonus system
• Annual leave Geography conform

Interested? Well, there is more! To realize IDT’s potential, we invest in your potential. Opportunities will cross your path, enabling you to develop your career the way you want it. All this within a cheerful and highly modern setting.

When you join us, you’ll also be joining Danaher’s global organization, where 80,000 people wake up every day determined to help our customers win. As an associate, you’ll try new things, work hard, and advance your skills with guidance from dedicated leaders, all with the support of powerful Danaher Business System tools and the stability of a tested organization.

At Danaher, we value diversity and the existence of similarities and differences, both visible and not, found in our workforce, workplace and throughout the markets we serve. Our associates, customers and shareholders contribute unique and different perspectives as a result of these diverse attributes.

If you’ve ever wondered what’s within you, there’s no better time to find out";Integrated DNA Technologies;;"https://www.google.com/search?q=job+offers+synthetic+biology&oq=job+offers+synthetic+biology&ibp=htl;jobs&sa=X#htivrt=jobs&htidocid=DhVisM59InkAAAAAAAAAAA%3D%3D&fpstate=tldetail";2022-07-25;2022-08-28;Düsseldorf
Senior Regional Marketing Manager, Synthetic Biology, CRISPR, and PCR - EMEA...;"IDT is the leading manufacturer of custom oligonucleotides and proprietary technologies for genomics applications. Our work is complex and cutting-edge, and our team members are curious, creative thinkers who understand that good data drives smart decisions. At IDT, we realize that although science may be uniform, people are unique. We promote a culture where engaged people are motivated and have opportunities to achieve their full potential, as part of one global team.

IDT is proud to work alongside a community of nine fellow Danaher Life Sciences companies. Together, we’re pioneering the future of science and medicine, developing products that enable researchers in the fight to save lives.

As a Senior Regional Marketing Manager for IDT’s global marketing organization, you are responsible for understanding IDT market segments, customer workflows and customer needs across the assigned region and use this knowledge to develop and execute regionalized marketing campaigns and product launches that drive IDT awareness and revenue.

Essential Functions
• Possess a strong understanding of synthetic biology, CRISPR, and PCR customer workflows and customer needs across the assigned region through direct customer contact, primary and secondary research.
• Work with IDT Product Marketing and Product Management, as well as with global Sales and Commercial Marketing Managers, to develop accurate marketing personas, effective regional-specific customer segmentation strategies, insightful buyer journeys, and useful value propositions and key messages.
• Convert this customer and market insight into regional marketing strategies that drive successful lead generation and product launch campaigns.
• Collaborate with localization vendors, content writers, branding and public relations, collateral design, and search engine optimization experts to ensure that regional campaign tactics match market segment needs.
• Partner with commercial marketing, digital marketing, marketing automation, and web development experts to ensure that marketing campaigns are executed well and in a timely fashion.
• Work with IDT leadership to support joint regional business activities and partnerships with key customers and industry groups across the Americas.
• Monitor the success of regional marketing campaigns by using advanced digital tagging and metrics to ensure that key performance indicators are met, and campaigns demonstrate a positive return on investment.

Job Qualifications
• Bachelors (4-year) degree required.
• MBA preferred.
• 7+ years demonstrated prior success in genomics-related commercial marketing roles required.
• Synthetic Biology and CRISPR marketing experience strongly preferred.
• Must live in assigned region.
• Strong results-focused mentality.
• Strong communication and presentation skills required, with the ability to multitask and prioritize large projects.
• Superb negotiation and influencing skills a must.
• Statistical analysis very helpful.
• Strong analytical and troubleshooting skills required.
• Strong people management skills required; with proven ability to influence, work, collaborate, and communicate with regional Sales teams.

What do we offer

An upbeat, open minded, international and dynamic environment is where we wish to welcome you. A close follow up and extensive training is how we wish to guide you. As a growing international company, we reward our associates with an attractive compensation and benefits package of which the details are outlined below.
• Competitive salary
• Contract of indefinite duration
• Group insurance (including pension plan, guaranteed income …)
• Bonus system
• Annual leave Geography conform

Interested?

Well, there is more! To realize IDT’s potential, we invest in your potential. Opportunities will cross your path, enabling you to develop your career the way you want it. All this within a cheerful and highly modern setting.

When you join us, you’ll also be joining Danaher’s global organization, where 80,000 people wake up every day determined to help our customers win. As an associate, you’ll try new things, work hard, and advance your skills with guidance from dedicated leaders, all with the support of powerful Danaher Business System tools and the stability of a tested organization.

At Danaher, we value diversity and the existence of similarities and differences, both visible and not, found in our workforce, workplace and throughout the markets we serve. Our associates, customers and shareholders contribute unique and different perspectives as a result of these diverse attributes.

If you’ve ever wondered what’s within you, there’s no better time to find out";Integrated DNA Technologies Germany GmbH;;"https://www.google.com/search?q=job+offers+synthetic+biology&oq=job+offers+synthetic+biology&ibp=htl;jobs&sa=X#htivrt=jobs&htidocid=N732hz9De8AAAAAAAAAAAA%3D%3D&fpstate=tldetail";2022-08-08;2022-08-28;München-Flughafen
Research Scientist Position Systems Biology-Gene Therapy (m/w/d);"At Bayer we’re visionaries, driven to solve the world’s toughest challenges and striving for a world where ,Health for all, Hunger for none’ is no longer a dream, but a real possibility. We’re doing it with energy, curiosity and sheer dedication, always learning from unique perspectives of those around us, expanding our thinking, growing our capabilities and redefining ‘impossible’. There are so many reasons to join us. If you’re hungry to build a varied and meaningful career in a community of brilliant and diverse minds to make a real difference, there’s only one choice.
Research Scientist Position Systems Biology-Gene Therapy (m/f/d)

YOUR TASKS AND RESPONSIBILITIES
• Design and optimize in vitro and in vivo transgenes for gene therapy programs for efficacy, reduced off targets and immunogenicity (including promoters, miRNA, CDS, RNAi, CRISPR)
• Design, plan and accordingly conduct experiments to develop gene therapy-based therapeutics
• Contribute to delivering gene therapy clinical candidates
• Develop recombinant AAV therapeutics regardless of the therapeutic area by collaborating with the subject matter experts in Research, Translational, Clinical, and Regulatory organizations
• Contribute to technical discussions and investigations within the cross-disciplinary gene therapy project teams
• Present regular updates in internal meetings respecting timelines

WHO YOU ARE
• PhD, or equivalent degree, in molecular biology, synthetic biology, biomedicine, biochemistry, biotechnology with e xtensive expertise in engineering DNA/RNA (CRISPR, ZNF, miRNA, etc) editing tools for gene therapy or cell engineering applications
• Experience with recombinant AAV vectors and/or equivalent viral vector platforms is a plus
• Knowledge in molecular mechanisms of transcriptional regulation as well as a t rack record in molecular/synthetic biology preferably applied to gene therapy
• Experience with cellular molecular imaging, FACS sorting and other cell biology assays
• Experience with working in S2 coditions as well as o penness to work with rodents when/if needed
• Programming and bioinformatics skills and hands-on experience with high-throughput data analysis: NGS and/or other omics data, is a plus
• Ability to simultaneously support multiple projects and work in a fast-paced environment
• Fluent in English, both written and spoken

#LI-DE3

YOUR APPLICATION

This is your opportunity to tackle the world’s biggest challenges with us: Maintaining our health, feeding growing populations and slowing the rate of climate change. You have a voice, ideas and perspectives and we want to hear them. Because our success begins with you. Be part of something big. Be Bayer.

Bayer welcomes applications from all individuals, regardless of race, national origin, gender, age, physical characteristics, social origin, disability, union membership, religion, family status, pregnancy, sexual orientation, gender identity, gender expression or any unlawful criterion under applicable law. We are committed to treating all applicants fairly and avoiding discrimination.

Location: Wuppertal-Aprath 

 Division: Pharmaceuticals 

Reference Code: 596104 
• Facebook
• Twitter
• E-Mail
• Linkedin
• Pinterest";Bayer;;"https://www.google.com/search?q=job+offers+synthetic+biology&oq=job+offers+synthetic+biology&ibp=htl;jobs&sa=X#htivrt=jobs&htidocid=CRZFhxRy3-MAAAAAAAAAAA%3D%3D&fpstate=tldetail";2022-08-08;2022-08-28;Wuppertal
Postdoctoral Researcher - Synthetic Biology (m,f,d);At Technische Universität Darmstadt, Germany within the Self-Organizing Systems Lab the following position is availablePostdoctoral Researcher - Synthetic Biology (m,f,d)Full-time, initially limited to 2 yearsWe are looking for an outstanding individual to drive a visionary synthetic biology project poised to make an impact in oncology. With its emphasis on well-characterized and standardized parts, synthetic biology is considered the engineering approach to building molecular systems. It enables the creation of entirely new molecular functionality in a modular and systematic fashion. The project aims to design intelligent therapeutic gene circuits that can detect and regulate pathophysiological expression of non-coding RNA in tumor cells in a precise and reliable manner. Computational experts in the hosting lab will support the design of those circuits through data analysis, mathematical modeling and machine learning. The project is a joint venture cooperation between TU Darmstadt and Belgian Biotech Studio, eureKASYNBIO (part of the investment company eureKARE) with its special focus on synthetic biology. The selected candidate will be employed by the joint venture and will be located at TU Darmstadt for an initial period of two years. The candidate is given the opportunity to take a leading role in the formation of the envisioned startup company. Your Profile:Ph.D. in cell biology, molecular biology, biochemistry, biotechnology or related fieldExperience in common molecular and cellular biology techniques (especially cloning, mammalian cell culture), ideally with focus on oncology or synthetic biologyMotivated team player with an entrepreneurial mindsetWhat we offer:- Inspiring international and interdisciplinary working environment- Excellent lab facilities, network of clinical partners- Attractive training programmes for employees of the TU DarmstadtBy submitting your application (cover letter, CV, contact of two references), you agree that your data may be stored and processed for the purpose of filling the vacancy. You can find our privacy policy on our webpage.Deadline: 31.08.2022Contact: Prof. Heinz Koeppl, Merckstraße 25, 64283 Darmstadt, office@bcs.tu-darmstadt.de;TU Darmstadt;PostDoc;"https://www.google.com/search?q=job+offers+synthetic+biology&oq=job+offers+synthetic+biology&ibp=htl;jobs&sa=X#htivrt=jobs&htidocid=dVrHpQAb19QAAAAAAAAAAA%3D%3D&fpstate=tldetail";2022-07-27;2022-08-28;Darmstadt
Group Leader - Structural or Molecular Systems Biology;"About the team/job

The Structural and Computational Biology (SCB) Unit at EMBL Heidelberg pursues an ambitious and cross-disciplinary research program in integrated structural and computational systems biology, bridging between temporal and spatial scales. The SCB Unit seeks to recruit a highly motivated group leader in the area of structural or molecular systems biology to address fundamental questions in life sciences.

Your role

Establish an independent and innovative research programme. The SCB Unit is interested in attracting candidates that pursue experimental or computational approaches, which can contribute to or interface with integrated structural biology. Research areas can be diverse including chemical biology, (high-throughput) biochemistry, biophysics, proteomics, metabolomics, synthetic biology, modelling and simulation of biological systems. The research should extend or enrich structural systems biology, a broad concept that the unit is pursuing, in conjunction with a strong computational biology programme.

In line with EMBL’s scientific programme from Molecules to Ecosystems, the SCB Unit is also interested in candidates that have research programs related to EMBL’s transversal themes; for example, the SCB Unit has already considerable strengths in Planetary Biology and Microbial Ecosystems. The future group leader will be embedded in the multidisciplinary and collaborative environment of EMBL, which provides many opportunities for interaction with other research groups.

You have

The ambition to work on fundamental biological questions, which implies both, biological discoveries or methodological advances. Furthermore, your research complements and synergizes with the activities of the SCB Unit and the whole of EMBL. You should therefore demonstrate a strong motivation to work in the collaborative and multidisciplinary environment of EMBL.

In addition, you should be dedicated to develop effective relationships and to provide leadership and guidance to team members. The ability to work independently and to participate in a collaborative team effort is desirable, as is a pro-active and positive problem-solving mind-set.

EMBL’s future scientific directions...

EMBL’s new program, Molecules to Ecosystems, includes a vision to advance our understanding of ecosystems at the molecular level, applying expertise in molecular biology to study life in its natural context. New research areas will focus on applying experimental, computational and theoretical approaches to study at multiple levels (molecules, cells, tissues and populations) how organisms interact with each other and respond to environmental change. SCB will be happy to host structural or molecular systems biology activities related to the new transversal themes.
• Planetary Biology – aiming to understand how microbes, plants, and animals interact with each other and with their abiotic environments at the molecular level.
• Microbial Ecosystems – studying microorganisms, how they live in communities and interact with their environments, including host organisms.
• Infection Biology - unravelling new strategies to treat infections by studying pathogens, their molecular machineries, their interface with the host, and their ability to spread in populations and across hosts.
• Human Ecosystems – applying computational and experimental approaches to reveal the impact of the environment on human health and physiology, both at the individual and the population level.
• Theory – using modelling, mathematical reasoning, and conceptual approaches to study complex and dynamic biological systems.

Why join us

EMBL appoints group leaders from early on in their career and provides a very supportive environment for your first independent position in order to achieve your research goals. The initial ""Lead your Lab"" management training is provided for all incoming group leaders.

The SCB Unit at EMBL offers access to an outstanding integrated structural biology environment that includes a particularly well equipped cryo-electron microscopy facility. The Unit also interacts closely with the EMBL Imaging Centre that offers access to a broad spectrum of electron and light microscopy technologies with special emphasis on correlative approaches. Further information about research in the SCB Unit and at EMBL can be found at the EMBL web page.

EMBL is curiosity-driven, community-oriented and international. As an inclusive, equal opportunity employer, we believe that diversity enables us to collaborate more effectively and be innovative in our approaches. We are, therefore, committed to creating an inclusive and flexible culture - one where everyone can realise their full potential and make a positive contribution to our organisation.

We encourage applications from individuals who can complement our existing team – we believe that success is built on having teams whose backgrounds and personal experiences reflect the diversity of the populations that our science serves. We actively encourage applications from all genders and cultures, ethnic groups and all demographics to help us avoid perpetuating biases and oversights at this transformational point in our people strategy.

EMBL offers attractive conditions and benefits appropriate to an international research organisation with a very collegial and family-friendly working environment. Competitive salary and social security benefits, financial support for relocation, a relaxed culture, professional development, an on-site nursery, canteen and other staff facilities make EMBL a great place to work.

What else you need to know

We are Europe’s flagship research laboratory for the life sciences – an intergovernmental organisation performing scientific research in disciplines including molecular biology, physics, chemistry and computer science. We are an international, innovative and interdisciplinary laboratory with more than 1800 employees from more than 80 countries, operating across six sites, in Heidelberg (HQ), Barcelona, Hinxton near Cambridge, Hamburg, Grenoble and Rome.

The working language of the institute is English.

In your online application, you will be asked to include a cover letter, your CV, the names and contact details of 3 referees and a concise description of research interests & future research plans, typically not exceeding five pages. Should you plan to submit your application close to the deadline, please inform your referees in advance so they can be ready to send their LOR preferably by the deadline of the call.

In addition, you will be asked to provide your potential interest in one (max two) transversal themes and are also invited to apply for multiple positions if relevant.

Before applying, please read full application instructions here .

Interviews are planned for 7 – 10 November 2022. Same interview conditions will be applied to all candidates, despite of the potential travel restrictions due to the Covid-19 situation.

Information on Group Leader appointments can be found here http://www.embl.org/gl_faq.

An initial contract of 5 years will be offered to the successful candidate. This is foreseen to be extended to a maximum of 9 years, subject to an external review.

Further information about the position can be obtained from the Head of Unit, Christoph Müller.

EMBL is a signatory of the San Francisco Declaration on Research Assessment (DORA). We support fair and responsible research assessment, which includes its recruitment and performance assessment processes. We recognize a range of research outputs, discourage inappropriate use of proxies such as journal impact factors, and value research outputs based on their intrinsic merit";European Molecular Biology Laboratory (EMBL);;"https://www.google.com/search?q=job+offers+synthetic+biology&oq=job+offers+synthetic+biology&ibp=htl;jobs&sa=X#htivrt=jobs&htidocid=Q264dux-9DQAAAAAAAAAAA%3D%3D&fpstate=tldetail";2022-08-13;2022-08-28;Heidelberg
Senior Regional Marketing Manager, Synthetic Biology, CRISPR, and PCR;"IDT is the leading manufacturer of custom oligonucleotides and proprietary technologies for genomics applications. Our work is complex and cutting-edge, and our team members are curious, creative thinkers who understand that good data drives smart decisions. At IDT, we realize that although science may be uniform, people are unique. We promote a culture where engaged people are motivated and have opportunities to achieve their full potential, as part of one global team.

IDT is proud to work alongside a community of nine fellow Danaher Life Sciences companies. Together, we’re pioneering the future of science and medicine, developing products that enable researchers in the fight to save lives.

As a Senior Regional Marketing Manager for IDT’s global marketing organization, you are responsible for understanding IDT market segments, customer workflows and customer needs across the assigned region and use this knowledge to develop and execute regionalized marketing campaigns and product launches that drive IDT awareness and revenue";Integrated DNA Technologies Germany GmbH;;"https://www.google.com/search?q=job+offers+synthetic+biology&oq=job+offers+synthetic+biology&ibp=htl;jobs&sa=X#htivrt=jobs&htidocid=860C3gI3YoIAAAAAAAAAAA%3D%3D&fpstate=tldetail";2022-08-09;2022-08-28;Oberding
PhD Biology, Biochemistry - New Synthetic Cell Composites, Immunotherapy (m/f/d);The INM - Leibniz Institute for New Materials in Saarbrücken, Germany, is an internationally leading center for materials research, with a particular focus on biomaterials and biointerfaces, and their exploitation for medical applications. We are seeking PhD students with a background in biology, biochemistry, biophysics, chemistry or physics to enroll in the Leibniz ScienceCampus Living Therapeutic Materials (https://www.lsclifemat.de/) and work on the development of advanced synthetic cell systems for applications at the intersection of cancer immunotherapy and immunoregulatory materials. INM’s research group Immuno-Materials investigates how microscale cell-like materials can be formed such that they combine multiple life-like functionalities and can be integrated into living systems. For this we apply organoid cultures, bottom-up synthetic biology and microfluidics to reconstitute immunoregulatory processes for therapeutic applications. In the new project ART-TIME (ARTificial Tumor Immune Microenvironments), we invite applications for a PHD STUDENT (M/F/D) on development of new synthetic cell composites for immunotherapy starting on November 1st 2022 (with some flexibility). Your tasks Design, construct and characterize synthetic cell models with immunological properties. Investigate immunoregulatory interactions between synthetic cells, cancer cells and immune cells. Develop new strategies for the culture of tumor organoids for immunotherapeutic purposes. Investigate the activation of primary human immune cells by synthetic cell materials. Your profile Master’s degree in biology, biochemistry, biophysics, chemistry, physics, or a related field. Interest and possibly experience in biohybrid materials, synthetic biology or organoid culture. Previous experience with advanced light microscopy imaging, electron microscopy, transcriptome profiling and other characterization techniques is beneficial. Very good communication and writing skills and thorough command of the English language. German language skills are beneficial but no required. You will work… on scientifically interesting and technically relevant challenges in a motivated research group that collaborates with leading researchers and institutions, in an institute that supports you to perform high-quality research and to present and publish your research results, in an interdisciplinary and international institute with excellent infrastructure, at the heart of the Greater Region (Germany, France, Luxemburg, Belgium;INM - Leibniz-Institute for New Materials gGmbH;PhD;"https://www.google.com/search?q=job+offers+synthetic+biology&oq=job+offers+synthetic+biology&ibp=htl;jobs&sa=X#htivrt=jobs&htidocid=sqF6Nc9YmbAAAAAAAAAAAA%3D%3D&fpstate=tldetail";2022-08-14;2022-08-28;Kaiserslautern
Senior Regional Marketing Manager, Synthetic Biology, Crispr, And Pcr - Emea...;IDT is the leading manufacturer of custom oligonucleotides and proprietary technologies for genomics applications. Our work is complex and cutting-edge, and our team members are curious, creative thinkers who understand that good data drives smart decisions. At IDT, we realize that although science may be uniform, people are unique. We promote a culture where engaged people are motivated and..... click apply for full job details;Integrated DNA Technologies Germany GmbH;;"https://www.google.com/search?q=job+offers+synthetic+biology&oq=job+offers+synthetic+biology&ibp=htl;jobs&sa=X#htivrt=jobs&htidocid=9y3Is9AAvYcAAAAAAAAAAA%3D%3D&fpstate=tldetail";2022-08-12;2022-08-28;Freising
Postdoc position (m/f/x) on engineering the membrane electron transport...;"The Helmholtz Centre for Environmental Research (UFZ) with its 1,100 employees has gained an
excellent reputation as an international competence centre for environmental sciences. We are part of
the largest scientific organisation in Germany, the Helmholtz association. Our mission: Our research
seeks to find a balance between social development and the long-term protection of our natural
resources.

Hydrogen will play a key role in decarbonizing our society and sustaining our future. Biophotovoltaics (BPV), which exploits the natural oxygenic photosystem in a bioelectrochemcial system, aims to dilver a sustainble solution for hydrogen production in the future. It provides unique benefits in terms of the energy and resource demands and also it can potentially make H2 production as a carbon-sink process since the oxygenic photomicroorganism (e.g. cyanobacteria) use CO2 as the carbon source for growth and maintainance. Within the newly BMBF funded Nachwuchsgruppenprojekt BioPV4H2, we aim to gain a holistic understanding the BPV process from both biological and technological aspects, and thus to promote rational design and development of this technique for future application. To realize the proposed ambitious goals, I am seeking an enthusiastic synthetic biologist to fill a full time postdoc position funded by this project. The main task of this position is to engineer the membrane electron transfer pathways of cyanobacteria in BPV using synthetic biology tools, in order to facilitate the electron transfer rate from the photosystem to the external electron sink. The successfully candidate will have the support to establish and lead the synthetic biology platform in the group, and will be strongly supported to develop his/her research profile for the next scientific career move, including but not limited to further training, international conference and networking.
Postdoc position (m/f/x) on engineering the membrane electron transport pathway in Synechocystis
Working time: 100% (39 hours per week), expected starting date from January 1st, 2023 but can be discussed upon individual case. (The initial phase of employment will be 1 year, and will be directly extended for another 3 years upon positive evaluation.)Your tasks:

The successful candidate will develop and lead the synthetic biology platform, and work closely with the PhD students and also our project partners (e.g. Prof. Victor de Lorenzo and Prof. Peter Lindblad) to drive the research progress of the respective working tasks. Particularly your tasks will include:
• Developing the synthetic biology methods for bacterial membrane protein expression and knock-down/out;
• Introducing heterologous membrane reductase to extract electrons from cellular electron transport chain;
• Characterizing the microbial physiology and behaviors;
• Communicating with our project partners and also involved in preparing the strategic plan of the project;
• Co-supervising PhD/Master/bachelor students;
• Presenting project progress at international scientific conferences;
• Writing progress report, and publishing project results in high-ranked scientific journals;

Your profile:
• PhD in molecular biology, microbiology, biochemistry or related area;
• Documented experience in synthetic biology method development;
• Documented experience in strain engineering, best on the cyanobacteria or microalage;
• Experience with bacterial membrane protein expression, CRISPR or CRISPRi will be a bonus;
• Knowledge in quantitative biology using omics and/or microscopy based tools will be an asset, but not essential;
• Knowledge in pure culture-based bioelectrochemical systems will be beneficial, but not essential;
• Excellent communication and team-working skills;
• Capable of critical thinking and able to work independently;
• Strong self-motivation for scientific work in an interdisciplinary project;
• Proficient in English speaking and writing.

We offer:
• Excellent technical facilities which are without parallel
• The freedom you need to bridge the difficult gap between basic research and close to being ready for application
• Work in inter-disciplinary, multinational teams and excellent links with national and international research networks
• A vibrant region with a high quality of life and a wide cultural offering for a balance between family and professional life
• Interesting career opportunities and an extensive range of training and further education courses
• Remuneration up to the 13 TVöD public-sector pay grade including attractive public-sector social security benefits";Helmholtz-Zentrum Umweltforschung GmbH UFZ;;"https://www.google.com/search?q=job+offers+synthetic+biology&oq=job+offers+synthetic+biology&ibp=htl;jobs&sa=X#htivrt=jobs&htidocid=MlQD3Hia9lQAAAAAAAAAAA%3D%3D&fpstate=tldetail";2022-07-29;2022-08-28;Leipzig
Group Leader – Structural or Molecular Systems Biology;"The Structural and Computational Biology (SCB) Unit at EMBL Heidelberg pursues an ambitious and cross-disciplinary research program in integrated structural and computational systems biology, bridging between temporal and spatial scales. The SCB Unit seeks to recruit a highly motivated group leader in the area of structural or molecular systems biology to address fundamental questions in life sciences.

Your role

Establish an independent and innovative research programme. The SCB Unit is interested in attracting candidates that pursue experimental or computational approaches, which can contribute to or interface with integrated structural biology. Research areas can be diverse including chemical biology, (high-throughput) biochemistry, biophysics, proteomics, metabolomics, synthetic biology, modelling and simulation of biological systems. The research should extend or enrich structural systems biology, a broad concept that the unit is pursuing, in conjunction with a strong computational biology programme.

In line with EMBL’s scientific programme from Molecules to Ecosystems, the SCB Unit is also interested in candidates that have research programs related to EMBL’s transversal themes; for example, the SCB Unit has already considerable strengths in Planetary Biology and Microbial Ecosystems. The future group leader will be embedded in the multidisciplinary and collaborative environment of EMBL, which provides many opportunities for interaction with other research groups";EMBL;;"https://www.google.com/search?q=job+offers+synthetic+biology&oq=job+offers+synthetic+biology&ibp=htl;jobs&sa=X#htivrt=jobs&htidocid=kXrsKx1afeQAAAAAAAAAAA%3D%3D&fpstate=tldetail";2022-07-20;2022-08-28;Deutschland
